customer_id,trips,total_revenue,avg_price,first_trip,last_trip,recency_days,tenure_days,trips_per_month
2404,2,15.040000000000001,7.5200000000000005,2024-05-06 11:45:00,2025-01-24 14:44:00,96,263,0.20477815699658702
2405,4,33.83,8.4575,2024-08-12 12:08:00,2025-01-21 11:08:00,99,161,0.6282722513089005
2406,2,33.61,16.805,2024-08-21 03:18:00,2024-09-19 18:25:00,223,29,1.0169491525423728
2407,2,32.04,16.02,2024-05-27 11:54:00,2024-06-27 17:06:00,307,31,0.9836065573770493
2408,5,77.05,15.41,2024-05-15 01:15:00,2025-01-08 06:02:00,112,238,0.5597014925373134
2409,3,26.95,8.983333333333333,2024-05-07 00:57:00,2025-04-23 15:46:00,7,351,0.2362204724409449
2410,2,15.41,7.705,2024-10-10 06:15:00,2025-03-15 10:29:00,46,156,0.3225806451612903
2411,4,53.46,13.365,2024-05-18 08:10:00,2025-04-04 16:39:00,26,321,0.3418803418803419
2412,5,82.09,16.418,2024-06-22 16:32:00,2025-03-11 10:13:00,50,261,0.5154639175257733
2413,5,63.91,12.782,2024-06-15 14:46:00,2024-12-29 15:29:00,122,197,0.6607929515418502
2414,7,58.86,8.40857142857143,2024-05-10 13:03:00,2025-04-04 06:43:00,26,328,0.5865921787709497
2415,6,65.03999999999999,10.839999999999998,2024-05-27 13:35:00,2025-03-23 11:51:00,38,299,0.547112462006079
2416,12,111.12,9.26,2024-05-06 18:15:00,2025-03-18 21:46:00,43,316,1.0404624277456647
2417,6,65.04,10.840000000000002,2024-06-21 18:02:00,2025-04-14 10:50:00,16,296,0.5521472392638036
2418,2,20.21,10.105,2024-06-29 00:44:00,2024-11-25 08:16:00,156,149,0.33519553072625696
2419,4,48.8,12.2,2024-06-11 12:13:00,2025-03-11 07:30:00,50,272,0.3973509933774835
2420,8,82.71000000000001,10.338750000000001,2024-06-18 11:03:00,2025-04-17 19:17:00,13,303,0.7207207207207208
2421,2,29.35,14.675,2025-01-27 20:44:00,2025-03-25 08:18:00,36,56,0.6976744186046512
2422,7,106.06,15.151428571428571,2024-05-25 18:39:00,2025-02-21 11:55:00,68,271,0.6976744186046512
2423,5,64.6,12.919999999999998,2024-06-14 09:22:00,2025-04-01 02:01:00,29,290,0.46875
2424,6,65.73,10.955,2024-06-21 07:32:00,2025-04-07 00:20:00,23,289,0.5642633228840126
2425,4,38.36,9.59,2024-06-02 12:38:00,2025-01-24 22:51:00,96,236,0.45112781954887216
2426,5,83.07000000000001,16.614,2024-09-21 03:09:00,2025-02-23 21:35:00,66,155,0.8108108108108107
2427,3,35.61,11.87,2024-05-05 21:01:00,2024-12-02 03:39:00,149,210,0.375
2428,7,72.9,10.414285714285715,2024-06-22 14:38:00,2025-03-17 07:15:00,44,267,0.7070707070707071
2429,7,76.62,10.945714285714287,2024-05-12 18:35:00,2025-04-07 15:42:00,23,329,0.584958217270195
2430,3,61.38,20.46,2024-07-02 07:04:00,2024-08-21 11:11:00,252,50,1.1249999999999998
2431,4,48.05,12.0125,2024-06-25 08:42:00,2024-12-06 17:43:00,145,164,0.6185567010309279
2432,4,61.43,15.3575,2024-05-17 13:01:00,2025-01-16 18:39:00,104,244,0.43795620437956206
2433,3,35.22,11.74,2024-07-02 18:18:00,2025-03-12 17:07:00,49,252,0.3191489361702127
2434,8,80.23,10.02875,2024-05-20 15:40:00,2025-04-15 21:27:00,15,330,0.6666666666666666
2435,3,18.4,6.133333333333333,2024-06-01 12:16:00,2025-04-22 01:56:00,8,324,0.2542372881355932
2436,6,38.68,6.446666666666666,2024-05-11 16:04:00,2025-02-26 02:45:00,63,290,0.5625
2438,2,13.71,6.855,2024-09-17 06:48:00,2024-11-06 04:52:00,175,49,0.759493670886076
2439,2,23.92,11.96,2024-08-19 20:46:00,2024-10-21 14:32:00,191,62,0.6521739130434783
2440,3,26.96,8.986666666666666,2024-05-24 15:33:00,2024-10-28 09:45:00,184,156,0.48387096774193544
2441,5,52.1,10.42,2024-05-03 10:39:00,2025-04-11 09:20:00,19,342,0.4032258064516129
2443,1,12.6,12.6,2024-08-11 02:12:00,2024-08-11 02:12:00,262,0,1.0
2444,1,8.15,8.15,2024-09-07 23:20:00,2024-09-07 23:20:00,235,0,1.0
2445,3,23.57,7.8566666666666665,2024-11-13 04:04:00,2025-03-08 04:40:00,53,115,0.6206896551724137
2446,2,37.62,18.81,2024-10-16 00:59:00,2025-04-25 10:21:00,5,191,0.2714932126696833
2447,6,53.52,8.92,2024-05-03 12:04:00,2024-10-23 18:40:00,189,173,0.8866995073891626
2448,4,56.23,14.0575,2024-06-28 06:57:00,2025-03-26 02:15:00,35,270,0.4
2449,4,40.519999999999996,10.129999999999999,2024-05-12 00:18:00,2025-02-17 07:21:00,72,281,0.3858520900321543
2451,3,25.88,8.626666666666667,2024-08-16 08:00:00,2024-12-12 23:42:00,139,118,0.6081081081081081
2452,5,37.589999999999996,7.517999999999999,2024-05-11 09:33:00,2024-11-05 11:58:00,176,178,0.7211538461538461
2453,2,32.16,16.08,2024-05-14 15:38:00,2025-04-27 10:51:00,3,347,0.15915119363395225
2454,5,69.78999999999999,13.957999999999998,2024-05-29 19:03:00,2025-01-09 10:17:00,111,224,0.5905511811023622
2455,6,62.08,10.346666666666666,2024-05-17 18:03:00,2025-03-31 17:37:00,30,317,0.5187319884726225
2456,4,30.35,7.5875,2024-06-21 15:32:00,2025-04-22 20:12:00,8,305,0.35820895522388063
2457,5,65.31,13.062000000000001,2024-05-14 18:47:00,2025-03-04 04:36:00,57,293,0.46439628482972134
2458,2,15.43,7.715,2024-09-18 16:10:00,2024-12-09 10:31:00,142,81,0.5405405405405405
2459,3,31.409999999999997,10.469999999999999,2024-10-05 03:26:00,2025-02-22 13:38:00,67,140,0.5294117647058824
2460,2,10.85,5.425,2024-08-13 06:03:00,2025-04-11 00:24:00,19,240,0.2222222222222222
2461,7,93.59,13.370000000000001,2024-05-23 08:55:00,2025-03-03 17:37:00,58,284,0.6687898089171974
2462,6,51.67,8.611666666666666,2024-07-13 09:10:00,2025-03-05 16:23:00,56,235,0.679245283018868
2463,7,78.01,11.144285714285715,2024-05-12 14:58:00,2025-02-07 16:49:00,82,271,0.6976744186046512
2464,2,50.78,25.39,2024-06-01 19:54:00,2025-02-10 01:15:00,79,253,0.21201413427561838
2465,3,34.11,11.37,2024-05-04 01:47:00,2025-02-01 15:03:00,88,273,0.297029702970297
2466,4,35.47,8.8675,2024-09-21 21:01:00,2024-12-25 04:42:00,126,94,0.9677419354838711
2467,7,66.88,9.554285714285713,2024-06-19 08:35:00,2025-04-11 01:11:00,19,295,0.6461538461538461
2468,1,36.78,36.78,2025-03-19 09:51:00,2025-03-19 09:51:00,42,0,1.0
2469,3,23.759999999999998,7.919999999999999,2024-05-01 03:37:00,2025-01-29 11:13:00,91,273,0.297029702970297
2470,6,49.81,8.301666666666668,2024-05-04 12:53:00,2025-03-13 06:16:00,48,312,0.5263157894736842
2471,2,21.16,10.58,2025-02-06 20:09:00,2025-02-18 15:43:00,71,11,1.4634146341463414
2472,6,58.11,9.685,2024-05-14 08:26:00,2025-01-14 13:31:00,106,245,0.6545454545454545
2473,7,91.28,13.040000000000001,2024-06-13 04:37:00,2025-04-14 20:51:00,16,305,0.6268656716417911
2474,5,89.10000000000001,17.82,2024-08-31 18:11:00,2025-03-25 10:36:00,36,205,0.6382978723404256
2475,3,36.33,12.11,2024-10-06 07:17:00,2025-03-25 00:35:00,36,169,0.4522613065326633
2476,6,76.98,12.83,2024-07-04 19:05:00,2025-03-29 15:06:00,32,267,0.6060606060606061
2477,2,19.59,9.795,2024-06-25 09:17:00,2025-02-08 15:30:00,81,228,0.23255813953488372
2478,6,55.78,9.296666666666667,2024-05-03 22:30:00,2025-02-14 11:09:00,75,286,0.569620253164557
2479,3,46.57,15.523333333333333,2024-05-10 13:04:00,2025-04-12 06:17:00,18,336,0.24590163934426232
2480,7,104.69999999999999,14.957142857142856,2024-06-29 18:34:00,2025-02-12 04:52:00,77,227,0.8171206225680934
2481,2,33.59,16.795,2024-10-10 17:34:00,2025-01-07 01:19:00,113,88,0.5084745762711864
2482,6,55.05,9.174999999999999,2024-06-11 00:29:00,2025-04-27 15:51:00,3,320,0.5142857142857143
2483,3,29.82,9.94,2024-08-10 17:45:00,2025-03-28 17:37:00,33,229,0.3474903474903475
2484,3,42.879999999999995,14.293333333333331,2024-06-12 13:16:00,2024-11-01 05:18:00,180,141,0.5263157894736842
2485,6,80.25999999999999,13.376666666666665,2024-05-12 19:45:00,2025-04-22 07:11:00,8,344,0.48128342245989303
2486,5,93.95,18.79,2024-06-02 02:31:00,2025-03-21 23:46:00,40,292,0.46583850931677023
2487,1,8.65,8.65,2025-04-17 13:35:00,2025-04-17 13:35:00,13,0,1.0
2488,2,16.8,8.4,2024-05-07 09:51:00,2025-04-06 23:47:00,24,334,0.16483516483516483
2489,4,42.53,10.6325,2024-05-05 17:37:00,2024-10-19 19:07:00,193,167,0.6091370558375635
2490,5,52.28,10.456,2024-05-27 09:18:00,2025-04-07 03:09:00,23,314,0.436046511627907
2491,4,26.7,6.675,2024-05-10 09:22:00,2025-04-05 20:37:00,25,330,0.3333333333333333
2492,3,43.45,14.483333333333334,2024-10-20 15:52:00,2025-03-29 17:27:00,32,160,0.4736842105263158
2493,4,72.75,18.1875,2024-08-07 04:34:00,2024-11-02 16:17:00,179,87,1.0256410256410258
2495,2,26.84,13.42,2024-11-06 10:44:00,2024-12-14 11:59:00,137,38,0.8823529411764706
2496,1,8.93,8.93,2024-05-29 10:23:00,2024-05-29 10:23:00,336,0,1.0
2497,2,15.01,7.505,2024-05-10 04:27:00,2024-12-05 00:06:00,146,208,0.25210084033613445
2498,5,62.78,12.556000000000001,2024-06-17 12:41:00,2025-03-02 18:31:00,59,258,0.5208333333333334
2499,2,14.09,7.045,2024-07-16 10:37:00,2024-10-28 14:52:00,184,104,0.44776119402985076
2500,1,9.39,9.39,2024-12-17 08:49:00,2024-12-17 08:49:00,134,0,1.0
2501,7,73.89,10.555714285714286,2024-05-17 17:29:00,2025-03-12 06:44:00,49,298,0.6402439024390244
2502,2,24.53,12.265,2024-05-18 06:59:00,2025-04-28 21:48:00,2,345,0.16
2503,3,24.65,8.216666666666667,2024-06-25 01:20:00,2024-10-16 03:38:00,196,113,0.6293706293706294
2504,4,33.949999999999996,8.487499999999999,2024-05-08 05:59:00,2024-08-25 18:07:00,248,109,0.8633093525179857
2505,3,28.46,9.486666666666666,2024-09-21 22:39:00,2024-12-21 22:40:00,130,91,0.7438016528925621
2506,3,35.31,11.770000000000001,2024-07-08 18:54:00,2025-02-21 04:51:00,68,227,0.3501945525291829
2507,1,6.26,6.26,2025-04-16 01:15:00,2025-04-16 01:15:00,14,0,1.0
2508,1,21.42,21.42,2024-09-15 17:56:00,2024-09-15 17:56:00,227,0,1.0
2509,4,32.72,8.18,2024-05-18 21:25:00,2025-01-22 11:42:00,98,248,0.4316546762589928
2510,5,68.24,13.648,2024-05-31 14:28:00,2025-03-13 22:54:00,48,286,0.4746835443037975
2511,3,18.96,6.32,2024-07-18 01:18:00,2025-01-05 01:30:00,115,171,0.44776119402985076
2512,3,38.22,12.74,2024-07-09 19:48:00,2024-11-25 13:12:00,156,138,0.5357142857142857
2513,3,22.01,7.336666666666667,2024-06-06 22:52:00,2025-01-09 05:15:00,111,216,0.3658536585365854
2514,5,40.480000000000004,8.096,2024-05-23 11:29:00,2025-03-18 09:46:00,43,298,0.4573170731707317
2515,2,22.869999999999997,11.434999999999999,2024-11-30 19:23:00,2025-04-03 04:01:00,27,123,0.3921568627450981
2516,3,31.020000000000003,10.340000000000002,2024-07-11 19:03:00,2025-04-06 05:48:00,24,268,0.30201342281879195
2517,3,25.28,8.426666666666668,2024-08-31 03:38:00,2024-12-08 17:25:00,143,99,0.6976744186046512
2518,2,40.56,20.28,2024-05-13 02:49:00,2025-02-02 07:07:00,87,265,0.20338983050847456
2519,3,30.07,10.023333333333333,2024-05-14 11:05:00,2025-03-20 19:42:00,41,310,0.2647058823529412
2520,4,43.23,10.8075,2024-07-29 01:43:00,2025-03-09 08:06:00,52,223,0.4743083003952569
2521,4,56.31,14.0775,2024-10-01 18:00:00,2025-02-25 04:14:00,64,146,0.6818181818181819
2522,3,28.3,9.433333333333334,2024-06-08 23:32:00,2025-03-07 04:49:00,54,271,0.29900332225913623
2523,1,9.09,9.09,2024-10-31 04:53:00,2024-10-31 04:53:00,181,0,1.0
2524,3,23.85,7.95,2024-11-29 15:23:00,2025-04-02 11:31:00,28,123,0.5882352941176471
2525,5,49.35,9.870000000000001,2024-05-30 16:33:00,2025-02-09 17:28:00,80,255,0.5263157894736842
2526,3,34.5,11.5,2024-05-23 01:52:00,2025-01-03 13:33:00,117,225,0.35294117647058826
2527,6,74.35,12.391666666666666,2024-05-21 13:54:00,2025-04-27 11:36:00,3,340,0.48648648648648646
2528,1,4.6,4.6,2024-07-06 21:08:00,2024-07-06 21:08:00,298,0,1.0
2529,2,14.7,7.35,2025-02-04 01:05:00,2025-03-22 07:07:00,39,46,0.7894736842105263
2530,5,52.37,10.474,2024-06-24 22:36:00,2025-04-17 01:17:00,13,296,0.460122699386503
2531,2,21.31,10.655,2024-09-20 11:55:00,2025-02-17 03:23:00,72,149,0.33519553072625696
2532,5,67.13,13.425999999999998,2024-05-17 10:51:00,2025-04-19 00:25:00,11,336,0.4098360655737705
2533,3,16.58,5.526666666666666,2024-07-20 12:51:00,2025-04-12 10:19:00,18,265,0.30508474576271183
2534,9,95.27,10.585555555555555,2024-05-10 04:20:00,2025-03-03 03:56:00,58,296,0.8282208588957055
2535,7,93.13,13.304285714285713,2024-06-23 04:11:00,2025-02-05 10:24:00,84,227,0.8171206225680934
2536,5,41.56,8.312000000000001,2024-05-12 01:41:00,2025-04-16 11:54:00,14,339,0.4065040650406504
2537,3,41.010000000000005,13.670000000000002,2024-05-22 20:50:00,2024-12-13 07:44:00,138,204,0.38461538461538464
2538,4,41.07,10.2675,2024-08-04 07:37:00,2025-04-06 12:42:00,24,245,0.4363636363636364
2539,5,35.769999999999996,7.153999999999999,2024-05-05 11:15:00,2025-04-24 20:48:00,6,354,0.390625
2540,5,86.78,17.356,2024-06-20 21:30:00,2025-03-08 08:23:00,53,260,0.5172413793103449
2541,2,22.59,11.295,2024-06-24 22:23:00,2025-02-23 15:14:00,66,243,0.21978021978021978
2542,1,8.99,8.99,2024-11-23 20:13:00,2024-11-23 20:13:00,158,0,1.0
2543,3,30.14,10.046666666666667,2024-06-08 10:49:00,2024-11-11 00:47:00,170,155,0.48648648648648646
2544,5,66.64,13.328,2024-06-13 05:27:00,2025-01-17 05:39:00,103,218,0.6048387096774194
2545,2,16.61,8.305,2024-12-05 03:36:00,2025-03-04 07:50:00,57,89,0.5042016806722689
2546,4,35.43,8.8575,2024-06-07 23:39:00,2025-04-06 05:27:00,24,302,0.3614457831325301
2547,3,33.11,11.036666666666667,2024-09-26 01:54:00,2025-03-30 05:35:00,31,185,0.41860465116279066
2548,2,28.4,14.2,2024-08-23 08:26:00,2024-09-21 11:25:00,221,29,1.0169491525423728
2549,4,49.230000000000004,12.307500000000001,2024-07-26 16:33:00,2025-01-19 19:53:00,101,177,0.5797101449275363
2550,2,20.07,10.035,2024-05-13 23:05:00,2024-07-13 14:13:00,291,60,0.6666666666666666
2551,5,61.78,12.356,2024-07-12 01:52:00,2025-04-19 00:52:00,11,280,0.48387096774193544
2552,7,65.93,9.418571428571429,2024-05-02 12:14:00,2025-02-09 12:50:00,80,283,0.6709265175718849
2553,3,18.37,6.123333333333334,2024-09-18 23:10:00,2025-04-28 08:53:00,2,221,0.3585657370517928
2554,5,30.53,6.106,2024-05-26 22:48:00,2025-04-19 03:49:00,11,327,0.42016806722689076
2555,3,21.939999999999998,7.313333333333333,2024-09-03 05:18:00,2025-02-15 10:14:00,74,165,0.46153846153846156
2556,2,13.84,6.92,2024-12-06 15:45:00,2025-03-01 03:48:00,60,84,0.5263157894736842
2557,5,32.35,6.470000000000001,2024-05-13 16:08:00,2025-04-21 23:22:00,9,343,0.40214477211796246
2558,3,28.83,9.61,2024-05-30 00:30:00,2024-11-22 04:22:00,159,176,0.4368932038834952
2559,5,66.46,13.291999999999998,2024-06-18 05:56:00,2025-03-05 07:59:00,56,260,0.5172413793103449
2560,4,39.68,9.92,2024-10-29 01:06:00,2025-02-01 04:06:00,88,95,0.9600000000000002
2561,6,81.27000000000001,13.545000000000002,2024-06-15 13:02:00,2025-03-09 00:19:00,52,266,0.6081081081081081
2562,5,55.29,11.058,2024-05-26 00:47:00,2025-03-20 08:41:00,41,298,0.4573170731707317
2563,6,85.27000000000001,14.211666666666668,2024-05-15 17:37:00,2025-04-12 11:55:00,18,331,0.4986149584487535
2564,6,72.77000000000001,12.128333333333336,2024-05-06 11:20:00,2024-12-31 18:31:00,120,239,0.6691449814126395
2565,2,10.83,5.415,2024-09-05 03:04:00,2025-01-04 00:02:00,116,120,0.4
2566,4,46.95,11.7375,2024-06-21 01:15:00,2025-03-20 14:02:00,41,272,0.3973509933774835
2567,3,33.6,11.200000000000001,2024-10-08 14:15:00,2025-01-14 06:10:00,106,97,0.7086614173228346
2568,4,61.72,15.43,2024-12-21 16:34:00,2025-03-14 18:56:00,47,83,1.0619469026548674
2569,4,44.55,11.1375,2024-05-27 13:53:00,2025-01-12 16:45:00,108,230,0.46153846153846145
2570,3,86.96,28.986666666666665,2024-06-01 02:35:00,2025-01-05 03:08:00,115,218,0.3629032258064517
2571,7,67.25,9.607142857142858,2024-05-04 00:36:00,2025-04-27 18:11:00,3,358,0.5412371134020618
2572,2,16.39,8.195,2024-06-19 23:17:00,2024-06-25 05:18:00,309,5,1.7142857142857142
2573,6,61.38,10.23,2024-05-31 13:53:00,2025-02-15 03:34:00,74,259,0.6228373702422145
2574,5,43.33,8.666,2024-05-09 10:03:00,2025-02-09 16:31:00,80,276,0.4901960784313726
2575,2,20.59,10.295,2024-12-09 01:36:00,2025-02-07 10:37:00,82,60,0.6666666666666666
2576,3,42.349999999999994,14.116666666666665,2024-05-06 16:25:00,2025-03-25 15:18:00,36,322,0.2556818181818182
2577,6,58.51,9.751666666666667,2024-05-29 09:21:00,2025-04-30 15:18:00,0,336,0.49180327868852464
2578,3,51.97,17.323333333333334,2024-09-18 09:31:00,2025-01-23 15:13:00,97,127,0.5732484076433121
2579,1,6.08,6.08,2024-06-16 08:26:00,2024-06-16 08:26:00,318,0,1.0
2580,1,5.61,5.61,2024-11-17 16:36:00,2024-11-17 16:36:00,164,0,1.0
2581,6,54.28,9.046666666666667,2024-09-17 11:27:00,2025-03-17 17:59:00,44,181,0.8530805687203792
2582,5,58.33,11.666,2024-09-04 09:14:00,2025-04-17 11:51:00,13,225,0.5882352941176471
2583,2,13.18,6.59,2024-08-20 07:04:00,2024-12-21 08:11:00,130,123,0.3921568627450981
2584,5,69.00999999999999,13.801999999999998,2024-07-03 10:07:00,2024-12-04 00:35:00,147,153,0.819672131147541
2585,4,33.82,8.455,2024-07-07 11:27:00,2025-03-31 02:31:00,30,266,0.4054054054054054
2586,3,17.58,5.859999999999999,2024-05-20 23:37:00,2025-01-02 11:33:00,118,226,0.3515625
2587,4,51.47,12.8675,2024-06-15 19:25:00,2025-01-30 03:54:00,90,228,0.46511627906976744
2588,2,13.66,6.83,2024-12-21 23:44:00,2025-04-24 15:08:00,6,123,0.3921568627450981
2589,3,30.31,10.103333333333333,2024-07-09 20:00:00,2024-10-13 22:14:00,199,96,0.7142857142857143
2590,7,100.67,14.381428571428572,2024-07-13 07:26:00,2025-03-26 10:45:00,35,256,0.7342657342657343
2591,5,43.74,8.748000000000001,2024-07-07 09:31:00,2025-01-25 15:13:00,95,202,0.646551724137931
2592,4,48.730000000000004,12.182500000000001,2024-11-27 17:41:00,2024-12-22 13:00:00,129,24,2.2222222222222223
2594,5,33.09,6.618,2024-05-29 10:47:00,2025-03-06 22:30:00,55,281,0.4823151125401929
2595,6,43.57,7.261666666666667,2024-07-24 10:52:00,2024-11-21 19:00:00,160,120,1.2
2596,4,40.69,10.1725,2024-05-10 04:30:00,2025-04-23 15:09:00,7,348,0.31746031746031744
2597,5,34.46,6.892,2024-05-16 23:20:00,2024-12-14 17:40:00,137,211,0.6224066390041494
2598,6,73.30000000000001,12.216666666666669,2024-05-07 11:51:00,2024-12-07 20:06:00,144,214,0.7377049180327869
2599,1,11.74,11.74,2025-03-06 15:30:00,2025-03-06 15:30:00,55,0,1.0
2600,4,33.45,8.3625,2024-07-19 23:11:00,2025-04-16 19:30:00,14,270,0.4
2601,8,101.68,12.71,2024-05-31 09:06:00,2025-04-04 22:45:00,26,308,0.7100591715976331
2602,3,15.440000000000001,5.146666666666667,2024-05-20 14:08:00,2025-01-30 04:40:00,90,254,0.31690140845070425
2603,2,23.560000000000002,11.780000000000001,2024-05-02 06:30:00,2024-12-23 12:26:00,128,235,0.22641509433962267
2604,5,57.25,11.45,2024-05-22 05:06:00,2025-04-18 08:56:00,12,331,0.41551246537396125
2605,2,45.83,22.915,2024-06-12 20:22:00,2024-08-15 04:19:00,258,63,0.6451612903225806
2606,1,8.04,8.04,2025-02-10 09:43:00,2025-02-10 09:43:00,79,0,1.0
2607,3,31.310000000000002,10.436666666666667,2024-05-02 22:55:00,2025-03-31 23:41:00,30,333,0.24793388429752067
2608,3,52.51,17.503333333333334,2024-08-02 02:31:00,2025-04-24 10:29:00,6,265,0.30508474576271183
2610,4,38.65,9.6625,2024-06-08 11:10:00,2025-04-14 19:07:00,16,310,0.3529411764705882
2611,5,68.56,13.712,2024-06-16 06:51:00,2025-04-15 22:41:00,15,303,0.45045045045045046
2612,4,47.94,11.985,2024-06-04 22:36:00,2024-10-14 04:23:00,198,131,0.7453416149068324
2613,8,68.66,8.5825,2024-05-01 09:01:00,2025-04-29 16:52:00,1,363,0.6106870229007634
2614,6,114.85,19.141666666666666,2024-08-30 06:26:00,2025-03-21 18:45:00,40,203,0.7725321888412017
2615,4,74.78999999999999,18.697499999999998,2024-12-03 06:03:00,2025-04-30 01:32:00,0,147,0.6779661016949152
2616,5,57.239999999999995,11.447999999999999,2024-05-09 02:02:00,2025-04-29 08:05:00,1,355,0.3896103896103896
2617,1,8.79,8.79,2025-03-07 22:17:00,2025-03-07 22:17:00,54,0,1.0
2618,3,27.27,9.09,2024-08-07 17:07:00,2024-10-22 00:49:00,190,75,0.8571428571428571
2619,7,96.67999999999999,13.81142857142857,2024-07-10 10:36:00,2025-02-23 01:23:00,66,227,0.8171206225680934
2620,2,15.63,7.815,2024-06-30 02:28:00,2024-12-24 12:13:00,127,177,0.2898550724637681
2621,5,38.16,7.632,2024-07-11 22:38:00,2025-03-30 07:50:00,31,261,0.5154639175257733
2622,6,48.4,8.066666666666666,2024-05-03 23:25:00,2025-03-26 06:55:00,35,326,0.5056179775280899
2623,1,8.93,8.93,2025-03-24 17:47:00,2025-03-24 17:47:00,37,0,1.0
2624,4,43.28,10.82,2024-11-16 01:14:00,2025-04-18 01:22:00,12,153,0.6557377049180328
2625,2,19.5,9.75,2024-09-21 02:52:00,2024-11-03 11:22:00,178,43,0.821917808219178
2626,2,19.4,9.7,2024-10-26 09:28:00,2025-03-22 16:16:00,39,147,0.3389830508474576
2627,3,30.419999999999998,10.139999999999999,2024-06-16 10:43:00,2024-11-04 09:15:00,177,140,0.5294117647058824
2628,4,48.75,12.1875,2024-05-02 17:20:00,2024-09-30 07:35:00,212,150,0.6666666666666666
2629,6,50.16,8.36,2024-05-20 00:32:00,2025-04-09 17:20:00,21,324,0.5084745762711864
2630,3,23.33,7.776666666666666,2024-09-01 16:04:00,2025-04-18 13:30:00,12,228,0.3488372093023256
2631,2,12.64,6.32,2024-05-16 15:07:00,2024-10-07 16:32:00,205,144,0.3448275862068966
2632,6,94.93,15.821666666666667,2024-10-04 12:25:00,2025-04-25 22:08:00,5,203,0.7725321888412017
2633,4,28.28,7.07,2024-07-20 17:10:00,2025-04-21 15:50:00,9,274,0.39473684210526316
2634,2,18.8,9.4,2024-10-23 12:45:00,2025-02-18 12:20:00,71,117,0.4081632653061224
2635,3,35.550000000000004,11.850000000000001,2024-07-29 22:35:00,2024-09-02 07:00:00,240,34,1.40625
2636,1,6.72,6.72,2024-07-07 02:09:00,2024-07-07 02:09:00,297,0,1.0
2637,3,34.39,11.463333333333333,2024-06-07 19:33:00,2025-04-29 18:08:00,1,325,0.2535211267605634
2638,4,22.63,5.6575,2024-08-26 00:42:00,2025-03-22 19:46:00,39,208,0.5042016806722689
2640,5,36.03,7.206,2024-06-23 10:40:00,2024-11-24 01:20:00,157,153,0.819672131147541
2641,5,62.22,12.443999999999999,2024-05-31 02:00:00,2025-04-11 09:17:00,19,315,0.43478260869565216
2642,4,60.06,15.015,2024-08-02 08:12:00,2025-04-26 17:14:00,4,267,0.40404040404040403
2643,6,62.089999999999996,10.348333333333333,2024-05-10 06:59:00,2025-01-20 04:37:00,100,254,0.6338028169014085
2644,2,13.21,6.605,2024-09-18 12:54:00,2024-12-12 13:09:00,139,85,0.5217391304347826
2646,2,13.66,6.83,2024-11-30 11:17:00,2025-02-15 21:42:00,74,77,0.5607476635514018
2647,5,48.74,9.748000000000001,2024-09-16 04:43:00,2025-04-13 05:30:00,17,209,0.6276150627615062
2648,4,72.59,18.1475,2024-05-18 02:43:00,2024-11-12 12:06:00,169,178,0.5769230769230769
2649,3,44.57,14.856666666666667,2024-07-01 12:55:00,2025-03-29 00:05:00,32,270,0.3
2650,2,16.08,8.04,2025-02-16 08:48:00,2025-04-28 13:09:00,2,71,0.594059405940594
2651,3,44.28,14.76,2024-06-25 04:44:00,2025-02-22 14:41:00,67,242,0.33088235294117646
2652,3,46.43,15.476666666666667,2024-09-04 20:29:00,2025-03-27 16:45:00,34,203,0.38626609442060084
2653,3,55.55,18.516666666666666,2024-08-15 18:38:00,2024-11-05 05:26:00,176,81,0.8108108108108107
2654,5,46.54,9.308,2024-08-01 17:17:00,2025-02-01 23:39:00,88,184,0.7009345794392523
2655,4,42.71,10.6775,2024-09-07 18:58:00,2025-03-30 10:33:00,31,203,0.5150214592274678
2656,6,56.730000000000004,9.455,2024-10-17 08:55:00,2025-04-26 12:41:00,4,191,0.8144796380090498
2657,3,18.6,6.2,2024-06-21 22:17:00,2024-09-19 16:37:00,223,89,0.7563025210084033
2658,3,25.509999999999998,8.503333333333332,2024-05-26 05:02:00,2025-01-28 16:14:00,92,247,0.3249097472924188
2659,4,72.29,18.0725,2024-06-17 12:25:00,2025-01-11 03:54:00,109,207,0.5063291139240506
2660,4,41.96,10.49,2024-06-17 18:23:00,2025-03-04 03:55:00,57,259,0.4152249134948097
2661,5,54.18,10.836,2024-05-07 05:40:00,2024-08-18 20:48:00,255,103,1.1278195488721805
2662,8,86.23,10.77875,2024-05-02 13:55:00,2025-04-09 12:49:00,21,341,0.6469002695417789
2663,1,11.49,11.49,2025-01-24 02:39:00,2025-01-24 02:39:00,96,0,1.0
2664,4,39.14,9.785,2024-06-13 02:41:00,2025-04-18 09:53:00,12,309,0.35398230088495575
2665,2,20.26,10.13,2024-09-22 11:40:00,2024-10-10 22:48:00,202,18,1.25
2666,7,65.53999999999999,9.362857142857141,2024-06-28 01:45:00,2025-04-13 08:00:00,17,289,0.658307210031348
2667,5,43.84,8.768,2024-06-23 00:54:00,2025-03-15 00:16:00,46,264,0.5102040816326531
2668,4,77.96000000000001,19.490000000000002,2024-09-08 17:37:00,2025-01-07 18:37:00,113,121,0.794701986754967
2669,6,59.96,9.993333333333334,2024-06-25 09:47:00,2025-04-21 18:56:00,9,300,0.5454545454545454
2670,3,36.32,12.106666666666667,2024-08-10 23:56:00,2025-04-05 02:33:00,25,237,0.33707865168539325
